typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20140101","2014","52","2014","703","SVK","Slovakia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","8","kg","30","false","30","false","0","false","3188.402","2925.359","3188.402","0","false","true",
"C","A","20140101","2014","52","2014","704","VNM","Viet Nam","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","56582","true","-1","N/A",,"false","56582","true",,"false","299602",,"299602","6","true","false",
"C","A","20140101","2014","52","2014","705","SVN","Slovenia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","72",,"72","0","true","false",
"C","A","20140101","2014","52","2014","710","ZAF","South Africa","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24632.78","false","8","kg","24632.78","false","24632.78","false","0","false",,"175101.777","175101.777","0","false","true",
"C","A","20140101","2014","52","2014","724","ESP","Spain","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","724.563",,"724.563","0","false","true",
"C","A","20140101","2014","52","2014","764","THA","Thailand","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90679","false","-1","N/A",,"false","90679","false",,"false","731899",,"731899","0","true","false",
"C","A","20140101","2014","52","2014","776","TON","Tonga","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4732","true","-1","N/A",,"false","4732","true",,"false","24521",,"24521","6","true","false",
"C","A","20140101","2014","52","2014","784","ARE","United Arab Emirates","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","54324.3","false","8","kg","54324.3","false","54324.3","false",,"false","526150.815",,"526150.815","0","false","true",
"C","A","20140101","2014","52","2014","788","TUN","Tunisia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","1260",,"1260","0","true","false",
"C","A","20140101","2014","52","2014","792","TUR","Türkiye","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","344","false","8","kg","344","false","344","false","0","false","9631","8500","9631","0","false","true",
"C","A","20140101","2014","52","2014","800","UGA","Uganda","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","-1","N/A",,"false","100","false",,"false","30",,"30","0","true","false",
"C","A","20140101","2014","52","2014","818","EGY","Egypt","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9069","false","-1","N/A",,"false","9069","false",,"false","56014",,"56014","0","true","false",
"C","A","20140101","2014","52","2014","826","GBR","United Kingdom","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2689","false","-1","N/A",,"false","2689","false",,"false","77173",,"77173","0","true","false",
"C","A","20140101","2014","52","2014","834","TZA","United Rep. of Tanzania","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7938","false","-1","N/A",,"false","7938","false",,"false","83191",,"83191","0","true","false",
"C","A","20140101","2014","52","2014","842","USA","USA","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","198536","false","-1","N/A",,"false","198536","false",,"false","4162823",,"4162823","0","true","false",
"C","A","20140101","2014","52","2014","854","BFA","Burkina Faso","M","Import","36","AUS","Australia","0","W00","World","H3","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55","false","8","kg","55","false","55","false","0","false","1419.519","0","1419.519","0","false","true",
"C","A","20140101","2014","52","2014","882","WSM","Samoa","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3789","true","-1","N/A",,"false","3789","true",,"false","20039",,"20039","6","true","false",
"C","A","20140101","2014","52","2014","894","ZMB","Zambia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3530","false","7","l","3530","false",,"false","0","false","44167.163",,"44167.163","0","false","true",
"C","A","20150101","2015","52","2015","12","DZA","Algeria","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","166","false","-1","N/A",,"false","166","false",,"false","8938",,"8938","0","true","false",
"C","A","20150101","2015","52","2015","24","AGO","Angola","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","150","false","8","kg","150","false","633","false",,"false","71977.94","54595.5","71977.94","0","false","true",
"C","A","20150101","2015","52","2015","31","AZE","Azerbaijan","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29.52","false","8","kg","29.52","false","29.52","false","0","false","3095.17",,"3095.17","0","false","true",
"C","A","20150101","2015","52","2015","36","AUS","Australia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12682","false","-1","N/A",,"false","12682","false",,"false",,"123810","123810","0","true","false",
"C","A","20150101","2015","52","2015","40","AUT","Austria","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","31269.401","true","-1","N/A","0","false","31269.401","true","0","false","265509.137",,"265509.137","6","false","true",
"C","A","20150101","2015","52","2015","51","ARM","Armenia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3729","false","-1","N/A",,"false","3729","false",,"false","61154",,"61154","0","true","false",
"C","A","20150101","2015","52","2015","70","BIH","Bosnia Herzegovina","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","-1","N/A",,"false","10","false",,"false","128",,"128","0","true","false",
"C","A","20150101","2015","52","2015","76","BRA","Brazil","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","376","false","8","kg","376","false","376","false","0","false","8501","6763","8501","0","false","true",
"C","A","20150101","2015","52","2015","90","SLB","Solomon Isds","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20353","true","-1","N/A",,"false","20353","true",,"false","106231",,"106231","6","true","false",
"C","A","20150101","2015","52","2015","96","BRN","Brunei Darussalam","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3610","false","-1","N/A",,"false","3610","false",,"false","19281",,"19281","0","true","false",
"C","A","20150101","2015","52","2015","100","BGR","Bulgaria","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1626","false","-1","N/A",,"false","1626","false",,"false","41172",,"41172","0","true","false",
"C","A","20150101","2015","52","2015","124","CAN","Canada","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","25464","false","7","l","25464","false",,"false","0","false",,"768961.516","768961.516","0","false","true",
"C","A","20150101","2015","52","2015","144","LKA","Sri Lanka","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11814","false","-1","N/A",,"false","11814","false",,"false","92722",,"92722","0","true","false",
"C","A","20150101","2015","52","2015","152","CHL","Chile","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2399.079","false","8","kg","2399.079","false","2399.079","false","0","false","38518.44","33908.02","38518.44","0","false","true",
"C","A","20150101","2015","52","2015","156","CHN","China","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2238144","false","8","kg","2238144","false","2238144","false",,"false","6811670",,"6811670","0","false","true",
"C","A","20150101","2015","52","2015","170","COL","Colombia","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","188","false","-1","N/A",,"false","188","false",,"false","7360",,"7360","0","true","false",
"C","A","20150101","2015","52","2015","180","COD","Dem. Rep. of the Congo","M","Import","36","AUS","Australia","0","W00","World","H4","HS","true","3208","Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6345","false","8","kg","6345","false","6345","false","0","false","66894.988","0","66894.988","0","false","true",
